Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Robert Tonyan (11239702),Robert Tonyan,11239702,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,GB,0
TE,David Morgan (11239732),David Morgan,11239732,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,MIN,1.9
TE,Tyler Conklin (11239734),Tyler Conklin,11239734,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,MIN,1.6
TE,Kevin McDermott (11239768),Kevin McDermott,11239768,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,MIN,0
TE,Josiah Price (11239770),Josiah Price,11239770,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,MIN,0
DST,Packers  (11239808),Packers ,11239808,DST,2500,MIN@GB 09/16/2018 01:00PM ET,GB,7
TE,Josh Hill (11239726),Josh Hill,11239726,TE/FLEX,2500,CLE@NO 09/16/2018 01:00PM ET,NO,2.5
TE,Darren Fells (11239730),Darren Fells,11239730,TE/FLEX,2500,CLE@NO 09/16/2018 01:00PM ET,CLE,2.2
TE,Orson Charles (11239772),Orson Charles,11239772,TE/FLEX,2500,CLE@NO 09/16/2018 01:00PM ET,CLE,0
TE,Seth DeValve (11239790),Seth DeValve,11239790,TE/FLEX,2500,CLE@NO 09/16/2018 01:00PM ET,CLE,0
TE,Dan Arnold (11239792),Dan Arnold,11239792,TE/FLEX,2500,CLE@NO 09/16/2018 01:00PM ET,NO,0
TE,Michael Roberts (11239704),Michael Roberts,11239704,TE/FLEX,2500,DET@SF 09/16/2018 04:05PM ET,DET,0
